gene_symbol,uniprot_id,protein_groups,protein_description,mol_weight_da,n_precursors_exp,n_samples_detected,pct_samples_detected,median_precursors_used,mean_log2_D14,mean_log2_D21,mean_log2_M03,mean_log2_M06,mean_log2_M12,mean_log2_M18,D14.20713.Quantity.log2,D14.20714-40ul.Quantity.log2,D14.20715.Quantity.log2,D14.20716.Quantity.log2,D14.20717.Quantity.log2,D21.20718.Quantity.log2,D21.20719b.Quantity.log2,D21.20720.Quantity.log2,D21.20721-40ul.Quantity.log2,D21.20722.Quantity.log2,M03.20723.Quantity.log2,M03.20724.Quantity.log2,M03.20725.Quantity.log2,M03.20726-40ul.Quantity.log2,M03.20727.Quantity.log2,M06.20728b.Quantity.log2,M06.20729.Quantity.log2,M06.20730.Quantity.log2,M06.20731.Quantity.log2,M06.20732.Quantity.log2,M12.20733.Quantity.log2,M12.20734.Quantity.log2,M12.20735.Quantity.log2,M12.20736.Quantity.log2,M12.20737.Quantity.log2,M18.20740-40ul.Quantity.log2,M18.20741.Quantity.log2,M18.20742.Quantity.log2,M18.20743.Quantity.log2,M18.20744.Quantity.log2,p.value.M03-D14,adj.p.value.M03-D14,log2.fold.change.M03-D14,is.significant.M03-D14,t.statistic.M03-D14,p.value.M18-M03,adj.p.value.M18-M03,log2.fold.change.M18-M03,is.significant.M18-M03,t.statistic.M18-M03,go_molecular_function,go_biological_process,go_cellular_component,kegg_pathway,rna_ensembl_id,rna_baseMean,rna_log2FC,rna_lfcSE,rna_pvalue,rna_padj,rna_gene_label
Pld3,O35405,O35405,5'-3' exonuclease PLD3,54389.03,14,30,100,5,9.2260560049729,8.989206397677735,9.848180086571261,10.013047612066313,9.843667252252,10.653453183044572,9.051551659520316,9.15191400368121,9.284555145299109,9.164808743413149,9.477450472950713,9.021787209787384,8.58926413208267,9.001544093548448,9.308848243283371,9.024588309686807,9.741083134356549,9.94244443538888,9.933539116562018,9.861619209851677,9.76221453669719,10.110333556571211,9.629808610009787,10.518602854736349,9.876865658887828,9.929627380126384,9.778378070135224,9.727400544953776,9.788060332784088,10.306101056344913,9.618396257042,10.666460242113224,9.959213021928369,10.02654421088307,11.307567855680777,11.307480584617414,2.3373349454109776e-4,0.0115716937636891,0.6221240815983613,TRUE,7.395406159993749,0.0512990517727424,0.143494465666432,0.805273096473309,FALSE,2.7099722678090847,"catalytic activity;nuclease activity;exonuclease activity;exodeoxyribonuclease activity;deoxyribonuclease activity;phospholipase activity;phospholipase D activity;phosphoric diester hydrolase activity;single-stranded DNA specific exodeoxyribonuclease activity;5'-3' exonuclease activity;lipase activity;hydrolase activity;hydrolase activity, acting on ester bonds;exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters;exodeoxyribonuclease activity, producing 5'-phosphomonoesters;5'-3' exodeoxyribonuclease activity;phosphoric ester hydrolase activity;single-stranded DNA specific 5'-3' exodeoxyribonuclease activity",immune system process;response to stress;cellular process;cell differentiation;developmental process;response to stimulus,membrane;cell part,,ENSMUSG00000003363,5742.35421351315,0.876961046667245,0.232096532168571,1.32514173409739e-5,4.3585217329672e-4,Pld3
Ppa1,Q9D819,Q9D819,Inorganic pyrophosphatase,32667.07,24,30,100,11,8.687253710991534,9.144521586897506,8.645223539210786,8.392821369320732,8.152948297496733,7.445858445537196,8.778196470373178,8.705621103607653,8.22533072355235,9.361992751890035,8.365127505534453,9.588603933473452,9.086832073349006,8.905264236821038,9.221111810835207,8.920795880008829,9.216456357202183,8.333135145274012,8.217124223591812,8.978670925395113,8.480731044590803,8.386692170298513,8.98720727396506,8.15613061446446,8.326974036784769,8.107102751090865,7.927461688402963,8.387450335570819,8.06254159948555,8.435239139707468,7.95204872431687,7.688014195365172,7.366616768566493,7.592696887680974,7.313182394676535,7.268781981396812,0.8828397408724719,0.929484424390572,-0.0420301717807483,FALSE,-0.1521475280297138,0.00176840823690707,0.0352158438975668,-1.19936509367359,TRUE,-5.715608223590424,"magnesium ion binding;catalytic activity;inorganic diphosphatase activity;binding;pyrophosphatase activity;hydrolase activity;hydrolase activity, acting on acid anhydrides;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;ion binding;cation binding;metal ion binding",phosphorus metabolic process;metabolic process;cellular process;cellular metabolic process,cytoplasm;cell part,Oxidative phosphorylation,ENSMUSG00000020089,1952.49933202222,-0.462250257114971,0.178401652255718,0.00191332878168681,0.0223349815891997,Ppa1
Prelp,Q9JK53,Q9JK53,Prolargin,43292.51,23,30,100,15,8.445396050572715,7.8761829287149565,8.16276903098651,8.178509441098397,9.059068046515204,9.690417231207444,7.622642606419677,8.68624403316851,8.419672202447751,8.495313422854714,9.003107987972923,8.154104531676143,7.892372903344895,7.713196127106781,8.06397185044074,7.557269231006223,8.447211014008152,8.826256459986014,7.923733787603993,7.672376241775258,7.944267651559134,8.014628212141865,7.829996357347256,8.953096622655664,7.85137132700822,8.243454686338987,9.037710152503283,8.454961908385728,8.618008698145877,9.339122141602047,9.84553733193908,9.58972702848781,9.35498565501698,9.109962770749055,10.150308361694757,10.24710234008862,0.3880558641514094,0.551525938987374,-0.2826270195862044,FALSE,-0.913218054481244,0.00103066991871941,0.0299420128427976,1.5276482002209342,TRUE,5.026318509964725,pattern binding;binding;glycosaminoglycan binding;heparin binding;carbohydrate binding;polysaccharide binding,response to stress;aging;cellular process;developmental process;response to stimulus,extracellular space,,ENSMUSG00000041577,1390.29635419797,0.630430652511652,0.252075886557595,0.0013964113289595,0.0175829031621554,Prelp
Prim2,P33610,P33610,DNA primase large subunit,58408.41,15,18,60,5,4.949892627498847,5.494539785413529,4.038528857935828,4.397318089066626,4.282386519910991,,5.4530649899299,4.893261808289219,5.28435660886944,4.72048381930262,4.398295911103053,5.161883808438462,5.890972162965188,5.459232980636191,5.348327393768417,5.61228258125939,3.886574516327574,3.875216235952797,4.2785044738953015,,4.113820205567639,,4.301203113319247,,,4.493433064814006,4.304805418221555,4.2599676216004285,,,,,,,,,0.00316280803892056,0.0326126002044353,-1.007273724200127,TRUE,-4.45562108886833,0.00206008760841457,0.0360756312555896,-1.5762786630541243,TRUE,-5.3967608529763025,"nucleic acid binding;DNA binding;binding;ion binding;cation binding;metal ion binding;iron-sulfur cluster binding;4 iron, 4 sulfur cluster binding;metal cluster binding;DNA/RNA hybrid binding",nucleobase-containing compound metabolic process;DNA metabolic process;nitrogen compound metabolic process;metabolic process;biosynthetic process;cellular process;RNA metabolic process;cellular nitrogen compound metabolic process;macromolecule metabolic process;cellular metabolic process;primary metabolic process,macromolecular complex;protein complex;cell part,Purine metabolism;Pyrimidine metabolism;DNA replication,ENSMUSG00000026134,577.10103516181,-0.742692339584727,0.175687412665803,2.63628256861847e-6,1.1433523488051e-4,Prim2
Psat1,Q99K85,Q99K85,Phosphoserine aminotransferase,40472.57,17,27,90,10,6.82296537593669,7.67522391404937,7.01787917600102,6.986731703257055,6.373148762654819,5.099363071685808,7.72186112328969,6.541800529949414,7.0536228340708576,6.663503598047254,6.134038794326236,7.378928237368826,7.6602506746647565,7.534583705225786,7.7847942744150735,8.017562678572409,7.1472462341589,6.658748758664776,6.9345552807343305,7.41282022979747,6.936025376649621,6.831326285233028,7.208346600056988,6.757425312372808,7.144021180553177,6.992539138069272,6.110573313596187,6.457796920215502,6.442322801498619,6.481902015308969,,5.144234240258676,5.007868893312691,5.145986081486058,,,0.5363930686847904,0.68018723593475106,0.19491380006433,FALSE,0.6578678096751152,0.00180937971517601,0.0355802610481771,-2.5187140577834075,TRUE,-6.191494156250772,"catalytic activity;O-phospho-L-serine:2-oxoglutarate aminotransferase activity;binding;protein binding;transaminase activity;transferase activity;transferase activity, transferring nitrogenous groups;vitamin binding;pyridoxal phosphate binding;identical protein binding;cofactor binding;vitamin B6 binding",organic acid metabolic process;cellular amino acid metabolic process;nitrogen compound metabolic process;metabolic process;biosynthetic process;amine metabolic process;cellular process;cellular nitrogen compound metabolic process;cellular ketone metabolic process;cellular metabolic process;primary metabolic process;small molecule metabolic process,cytoplasm;cytosol;cell part,"Glycine, serine and threonine metabolism;Methane metabolism;Vitamin B6 metabolism",ENSMUSG00000024640,834.860516204827,-0.901596153413179,0.31501357040038,2.8593790742234e-4,0.00515641359718302,Psat1
Rbp4,H7BWY6,H7BWY6;Q00724,Retinol-binding protein 4,28404.9,4,30,100,3.5,5.178772499280347,5.925921455431721,6.0983996741706745,6.680411053220482,5.346906666451341,5.573337820876647,5.7282015182237584,5.198897161730636,5.3235814826154115,4.700519198395276,4.942663135436652,5.223301333532721,6.003729263220789,5.717308364294917,6.543303868390836,6.141964447719342,6.034289176931768,6.073116130384354,5.895199161737475,6.060564007877369,6.428829893922411,6.849874842662832,5.924397534017038,6.760317933805995,6.694792836248359,7.172672119368185,6.119748388243051,5.339168501887668,5.284357597383068,6.166904578245202,3.8243542664977137,5.978724683995704,4.884721759950885,5.357379105552193,5.9454455331793765,5.700418021705071,0.00341047563953312,0.0337338384483978,0.9196271748903272,TRUE,4.704063715913168,0.06121139182212503,0.159149618737525,-0.5250618532940274,FALSE,-2.3523414725954868,transporter activity;binding;retinoid binding;lipid binding;retinal binding;isoprenoid binding;retinol binding;vitamin binding;transmembrane transporter activity;retinol transporter activity;vitamin transporter activity,carbohydrate metabolic process;alcohol metabolic process;lipid metabolic process;vitamin metabolic process;metabolic process;biosynthetic process;response to external stimulus;cellular process;response to extracellular stimulus;multicellular organismal process;developmental process;response to chemical stimulus;hormone metabolic process;homeostatic process;cellular metabolic process;primary metabolic process;cellular lipid metabolic process;small molecule metabolic process;anatomical structure development;response to stimulus;regulation of transport;biological regulation,extracellular space,,ENSMUSG00000024990,181.580096492393,1.27034017128269,0.473632076011192,3.4511990046564e-4,0.00600286709357599,Rbp4
Rbpms2,A0A1L1SVH5,A0A1L1SVH5;Q8VC52;Q9CWY6,RNA binding protein with multiple splicing 2 (Fragment),20798.08,6,30,100,4,7.03047858835393,5.850532935780966,5.432418024982399,5.35502396972575,5.850005063254736,5.773543613039923,7.044135767862821,7.549984613810986,7.060325524977804,6.3360433959139355,7.1619036392041,5.825667182104992,5.591999009522026,5.652590629903076,6.866737108506752,5.315670748867985,5.615684523052567,5.004724358815762,5.553341958388421,5.8306349298895075,5.1577043547657375,4.853028322787487,5.470735819397871,5.033664292710146,6.026406256070457,5.391285157662787,5.681885434240219,6.077432177225548,6.047359760701007,5.573874587511387,5.86947335659552,6.873198701370178,5.51944453427766,5.0714929687504195,5.071747122377413,6.331834738423943,2.613157900338219e-4,0.0123415126663218,-1.598060563371531,TRUE,-6.429247403661032,0.4185075287843867,0.554746478763803,0.34112558805752435,FALSE,0.8755354417631258,nucleic acid binding;RNA binding;binding;protein binding;identical protein binding;protein homodimerization activity;protein dimerization activity,,cytoplasm;cell part,,ENSMUSG00000032387,1479.93303803583,-0.431405200344837,0.135826183522698,3.803528552795e-4,0.00650038774126377,Rbpms2
Rfc4,Q3UI84,Q3UI84;Q99J62,Replication factor C (activator 1) 4,40918.13,18,30,100,8,7.948972290659929,8.163297647064752,6.903908060288336,6.751426166062825,6.705689716490849,6.151264600300559,8.21096616826244,8.033794331244081,7.968175024379618,8.081854952779562,7.45007097663395,8.20970665059764,8.3914800009965,8.13013469876352,8.337402087698283,7.747764797267818,7.138607417550002,6.546510874711023,6.697834767562031,7.52118154804568,6.615405693572942,6.862954831785786,6.67269584869179,6.645921584375777,6.980211153340093,6.595347412120677,6.460774709347669,6.851699009231904,6.625871903009388,6.913851866720514,6.676251094144771,6.1503960699643665,6.033296290709033,5.868306280488022,6.205530775045733,6.49879358529564,0.00231875485767205,0.0276370616926355,-1.0450642303715938,TRUE,-4.599953367899401,0.0113653366933396,0.0690462042120368,-0.7526434599877767,FALSE,-3.5337967288979337,"nucleotide binding;nucleic acid binding;DNA binding;DNA helicase activity;DNA clamp loader activity;catalytic activity;ATP-dependent DNA helicase activity;helicase activity;binding;ATP binding;ATP-dependent helicase activity;DNA-dependent ATPase activity;pyrophosphatase activity;hydrolase activity;hydrolase activity, acting on acid anhydrides;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;ATPase activity;purine nucleotide binding;nucleoside-triphosphatase activity;single-stranded DNA-dependent ATP-dependent DNA helicase activity;adenyl nucleotide binding;ribonucleotide binding;purine ribonucleotide binding;adenyl ribonucleotide binding;protein-DNA loading ATPase activity;purine ribonucleoside triphosphate binding;ATPase activity, coupled;single-stranded DNA-dependent ATPase activity;purine NTP-dependent helicase activity",nucleobase-containing compound metabolic process;DNA metabolic process;DNA replication;nitrogen compound metabolic process;metabolic process;biosynthetic process;cellular process;cellular nitrogen compound metabolic process;macromolecule metabolic process;cellular metabolic process;primary metabolic process,nucleoplasm;DNA replication factor C complex;membrane;macromolecular complex;protein complex;cell part,,ENSMUSG00000022881,405.806716694955,-0.793621162183994,0.207814902983561,1.25681633072118e-5,4.1599559942372e-4,Rfc4
Rpa2,Q62193,Q62193,Replication protein A 32 kDa subunit,29440.13,10,29,96.7,5,6.628789543146631,7.506245786083016,6.849545796849711,6.864964939531495,6.177057549800384,5.535362703985511,7.438874830086309,6.60126492110864,6.839244066021724,5.948460007323247,6.316103891193237,6.953401997933056,7.736006713075835,7.6128130541148495,7.272890011714788,7.956117153576554,6.8683480150488085,6.477774197786674,7.062360268361792,6.774046844884623,7.065199658166659,6.826575252695011,7.109612133538904,6.490046468819359,6.730514500940224,7.1680763416639826,6.389733207853279,6.363684020363993,5.656995635576869,,6.297817335407394,5.108829108076841,6.025687732212253,5.604350863435688,5.010929270708184,5.927016545494586,0.4536508006341642,0.609405935543946,0.2207562537030796,FALSE,0.8066333877398472,0.00131105659287428,0.0325747025844986,-1.3141830928641998,TRUE,-5.625224092724627,nucleic acid binding;DNA binding;damaged DNA binding;single-stranded DNA binding;binding;protein binding;enzyme binding;phosphatase binding;protein phosphatase binding;ubiquitin protein ligase binding;telomeric DNA binding;sequence-specific DNA binding;structure-specific DNA binding,nucleobase-containing compound metabolic process;DNA metabolic process;DNA replication;DNA repair;DNA recombination;nitrogen compound metabolic process;response to stress;response to DNA damage stimulus;organelle organization;regulation of mitotic cell cycle;metabolic process;biosynthetic process;cellular process;cellular component organization;telomere organization;cellular nitrogen compound metabolic process;homeostatic process;macromolecule metabolic process;cellular metabolic process;primary metabolic process;response to stimulus;regulation of DNA metabolic process;localization;chromosome organization;cellular localization;regulation of cell cycle;biological regulation,nucleus;nucleoplasm;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;protein complex;cell part,DNA replication;Nucleotide excision repair;Mismatch repair;Homologous recombination,ENSMUSG00000028884,940.589516133424,-0.382876672491676,0.135160456876954,0.0014058580158353,0.0176631072972257,Rpa2
Rpl10a,A0A3B2WBL1,A0A3B2WBL1;Q5XJF6,Ribosomal protein,24744.23,45,30,100,24,11.163684457767008,10.831655069546377,10.362458440478935,10.39331153558227,10.734435346871635,10.731488399363641,11.3305770601987,11.230141698855606,10.95006361210329,11.137203492271675,11.170436425405764,11.148003101560684,11.339633245997245,10.646352922259862,10.371325598723937,10.652960479190163,10.534506053994928,10.39203042889751,10.41079033358271,10.145660105248291,10.329305280671242,10.301748476650602,10.559923290636062,10.265156743737125,10.691166626856075,10.148562540031492,10.606041989040625,10.674322889896995,10.736288993371184,10.453981306173525,11.201541555875847,10.430258817400247,10.966208471850203,10.585787322994928,10.871746786132434,10.803440598440387,1.901181206905258e-5,0.0062407208388123,-0.8012260172880712,TRUE,-8.970268256724578,0.01635453821446874,0.0803348420614664,0.3690299588847043,FALSE,3.159631518347072,nucleic acid binding;RNA binding;structural constituent of ribosome;structural molecule activity;binding,translation;metabolic process;biosynthetic process;cellular process;protein metabolic process;macromolecule metabolic process;cellular metabolic process;primary metabolic process,ribonucleoprotein complex;macromolecular complex;cell part,,ENSMUSG00000037805,23460.2647752005,-0.478278262532092,0.169330872408237,8.7257456121134e-4,0.0121041753234703,Rpl10a
Rsl1d1,Q8BVY0,Q8BVY0,Ribosomal L1 domain-containing protein 1,50421.31,13,30,100,5,6.620002725071268,6.132058137746073,5.556561345406618,5.59383861118407,6.3185375368950485,6.162115055893233,6.911579607107974,6.499916548368085,6.612571238476248,5.886147003670535,7.189799227733497,6.142437420976429,6.894884080606239,6.1189664121030605,5.623085761260699,5.880917013783939,5.836508958760767,5.369827349474204,6.000284947110634,5.286827189336953,5.289358282350533,5.68981886514844,5.366622370919127,5.727944025728678,5.741775866320547,5.443031927803556,6.171947169671987,6.691735320545769,6.220873654177237,5.86733134555507,6.640800194525186,5.706986640344115,6.315457100332083,5.552064192695026,6.620738328850615,6.6153290172443295,0.00509026221900692,0.0422872476310298,-1.06344137966465,TRUE,-3.995260833150767,0.06096821636962978,0.158589777984775,0.6055537104866149,FALSE,2.231463386566127,nucleic acid binding;RNA binding;mRNA binding;mRNA 3'-UTR binding;binding;mRNA 5'-UTR binding,nucleobase-containing compound metabolic process;rRNA processing;RNA processing;nitrogen compound metabolic process;metabolic process;cellular process;RNA metabolic process;cellular nitrogen compound metabolic process;macromolecule metabolic process;cellular metabolic process;primary metabolic process;biological regulation,chromosome;nucleolus;ribonucleoprotein complex;preribosome;macromolecular complex;organelle;intracellular organelle;intracellular non-membrane-bounded organelle;cell part,,ENSMUSG00000005846,4611.62390283315,-0.432021962800203,0.129038630884482,1.8879783742766e-4,0.00370256158925335,Rsl1d1
Ruvbl2,Q9WTM5,Q9WTM5,RuvB-like 2,51112.51,70,30,100,40,10.84961948405763,10.942580054637286,10.177766879271205,10.195828548753262,10.125006538936628,9.917367627211044,10.914554023846469,11.165788742359224,11.036870840576146,10.632268060160335,10.49861575334598,10.819634944177649,10.941831648140218,10.873607258720844,11.2835548425121,10.794271579635616,10.213908879802991,9.919493676029212,10.075539864621192,10.502837023037376,10.177054952865255,10.189332934572889,10.168934653029073,10.114125806467422,10.290354570750267,10.216394778946658,10.165694145513251,10.28964224259221,10.122371773480898,10.01359017941008,10.0337343536867,10.050624886982234,10.029624072195125,9.666678349844783,9.812506764461125,10.02740406257195,0.00312221065034101,0.0322879646219748,-0.6718526047864248,TRUE,-4.275672262439229,0.06808980154120761,0.169666698889377,-0.2603992520601608,FALSE,-2.1245910588725545,"nucleotide binding;regulatory region DNA binding;transcription regulatory region sequence-specific DNA binding;RNA polymerase II regulatory region sequence-specific DNA binding;RNA polymerase II core promoter proximal region sequence-specific DNA binding;RNA polymerase II core promoter sequence-specific DNA binding;core promoter proximal region sequence-specific DNA binding;protein binding transcription factor activity;transcription factor binding transcription factor activity;RNA polymerase II regulatory region DNA binding;core promoter sequence-specific DNA binding;core promoter binding;regulatory region nucleic acid binding;RNA polymerase II transcription factor binding;RNA polymerase II basal transcription factor binding;TFIID-class transcription factor binding;basal transcription machinery binding;basal RNA polymerase II transcription machinery binding;core promoter proximal region DNA binding;nucleic acid binding;DNA binding;DNA helicase activity;chromatin binding;transcription cofactor activity;transcription corepressor activity;catalytic activity;helicase activity;binding;protein binding;ATP binding;beta-catenin binding;transcription factor binding;pyrophosphatase activity;hydrolase activity;hydrolase activity, acting on acid anhydrides;hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides;ATPase activity;TBP-class protein binding;purine nucleotide binding;nucleoside-triphosphatase activity;enzyme binding;adenyl nucleotide binding;chromatin DNA binding;ribonucleotide binding;purine ribonucleotide binding;adenyl ribonucleotide binding;purine ribonucleoside triphosphate binding;identical protein binding;protein homodimerization activity;ADP binding;sequence-specific DNA binding;structure-specific DNA binding;transcription regulatory region DNA binding;protein dimerization activity;ATPase binding",nucleobase-containing compound metabolic process;DNA metabolic process;DNA repair;DNA recombination;chromatin organization;nitrogen compound metabolic process;response to stress;response to DNA damage stimulus;organelle organization;metabolic process;response to abiotic stimulus;response to endogenous stimulus;cellular process;cellular component organization;chromatin modification;cellular component assembly;ribonucleoprotein complex assembly;telomere organization;regulation of organelle organization;cellular macromolecular complex assembly;cellular nitrogen compound metabolic process;response to chemical stimulus;homeostatic process;macromolecule metabolic process;cellular metabolic process;primary metabolic process;response to stimulus;regulation of DNA metabolic process;establishment of localization;chromosome organization;regulation of cell cycle;macromolecular complex assembly;biological regulation,nucleosome;nucleus;nucleoplasm;cytoplasm;centrosome;microtubule organizing center;cytosol;membrane;chromatin remodeling complex;macromolecular complex;DNA helicase complex;histone methyltransferase complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;intracellular non-membrane-bounded organelle;protein complex;cell part,,ENSMUSG00000003868,2400.26757885002,-0.338045212484343,0.135133357074848,0.00536205929036281,0.0475093024938229,Ruvbl2
S100a4,A0A0G2JGD2,A0A0G2JGD2;P07091,S100 calcium binding protein A4 (Fragment),9062.25,6,30,100,5,5.2080334005480395,4.574064528467147,7.804801968400871,8.016992607213812,8.447926372079086,6.79989574093066,5.3912084456316824,3.833486676598406,4.925862079346766,6.596433991718767,5.293175809444579,5.001943298441891,4.467725066273138,4.39890726950439,4.3252386057746035,4.676508402341715,6.3361724156223715,7.574464412548937,9.577500054107938,8.026133346983642,7.509739612741461,6.393375923366295,9.549761993136412,8.356219690199985,8.434481249542568,7.3511241798238,8.865864734077666,6.8560683244936005,8.047328971083568,8.932164910288776,9.538204920451824,7.891009908364163,7.922011499739434,5.387236669289894,6.459929094300433,6.339291532959368,0.00563849024094583,0.0442665765251219,2.5967685678528314,TRUE,3.782569965597971,0.19841212598175015,0.333305385888126,-1.0049062274702107,FALSE,-1.402930596720815,binding;calcium ion binding;ion binding;cation binding;metal ion binding;transition metal ion binding,,,,ENSMUSG00000001020,754.961248226163,-2.70932618185253,0.432142987488598,1.6737396483957e-11,6.6031191194602e-9,S100a4
Sae1,Q9R1T2,Q9R1T2,SUMO-activating enzyme subunit 1,38620.08,26,30,100,13,7.605147656236244,8.179299489648141,7.976291243619103,8.053346533356448,7.536256354773533,6.9155579821807525,8.155336768588379,7.469244707288159,7.55874183345956,7.639997411696355,7.2024175601487634,8.11279820525635,8.152331422556873,8.07275069801006,8.193435272265416,8.365181850152007,7.975176949160829,7.638596768574524,8.02852410552782,8.057223638061012,8.181934756771332,8.07153535807478,8.1645928701519,7.589679717003216,8.227588476418939,8.213336245133405,7.422274491542666,7.638978505465071,7.69918226817465,7.591507965494817,7.329338543190466,7.121866096537383,7.0856667913948215,7.19114387753227,6.408749286041692,6.77036385939759,0.08244003637498644,0.206151332175934,0.3711435873828597,FALSE,2.0550328130808007,5.428173550255916e-4,0.0259580839524507,-1.060733261438351,TRUE,-6.170650838046394,catalytic activity;binding;protein binding;small protein activating enzyme activity;SUMO activating enzyme activity;ATP-dependent protein binding;protein heterodimerization activity;protein dimerization activity,protein modification process;metabolic process;cellular process;protein metabolic process;regulation of protein modification process;macromolecule metabolic process;macromolecule modification;cellular metabolic process;primary metabolic process;biological regulation;protein modification by small protein conjugation or removal,nucleoplasm;cytoplasm;macromolecular complex;protein complex;cell part,Ubiquitin mediated proteolysis,ENSMUSG00000052833,2984.17134998822,-0.289944121204196,0.105457295814344,0.0027763461948636,0.0294709712119182,Sae1
Serping1,P97290,P97290,Plasma protease C1 inhibitor,55584.52,14,29,96.7,5,5.16488078592012,5.870874705121606,6.141292394153385,6.411533434280156,5.667169274021778,5.804741113543827,5.4509584973238825,5.348464369927066,5.527903377994002,4.905520412911629,4.591557271444016,5.685374285924915,6.110346302133426,5.4691102837259855,6.054601668438962,6.0349409853847416,6.1200748910094855,5.886596004914692,6.022416581192188,6.350243068058489,6.327131425592068,6.4314068045238875,6.430269666185724,6.045548713551748,6.465184491477738,6.685257495661681,5.652829658987269,5.814332115368419,5.584489126813275,5.875352650523205,5.408842818416721,6.226512151729362,5.35402320584863,5.730457387534687,,5.907971709062625,0.00297059606354557,0.0312590091037655,0.9764116082332644,TRUE,4.879177527488801,0.14010661784619471,0.264296874861655,-0.6737188926620092,FALSE,-1.791494985630759,enzyme inhibitor activity;endopeptidase inhibitor activity;serine-type endopeptidase inhibitor activity;enzyme regulator activity;peptidase inhibitor activity;peptidase regulator activity;endopeptidase regulator activity,immune system process;response to stress;metabolic process;protein metabolic process;multicellular organismal process;macromolecule metabolic process;primary metabolic process;coagulation;regulation of body fluid levels;response to stimulus;biological regulation,extracellular space,Complement and coagulation cascades,ENSMUSG00000023224,4972.26939054769,0.581773930358362,0.29046979987893,0.00511761020492873,0.045821800249615,Serping1
Slc25a31,Q3V132,Q3V132,ADP/ATP translocase 4,35257.91,6,12,40,3,5.698264201536092,5.105707582369357,3.2433994799448724,,4.635597461510855,,6.377235423951288,6.190997145260963,5.88282110746111,4.44635412729751,5.593913203709587,4.857377387682442,5.531983441519605,4.9293127760028925,5.3277899964824895,4.882074310159358,,,3.2433994799448724,,,,,,,,4.635597461510855,,,,,,,,,,7.817540371256404e-4,0.0174961220697,-3.9757053516159178,TRUE,-5.92474214460892,,,,FALSE,,transporter activity;ATP:ADP antiporter activity;secondary active transmembrane transporter activity;antiporter activity;solute:solute antiporter activity;active transmembrane transporter activity;transmembrane transporter activity,organelle organization;mitochondrion organization;cellular process;cellular component organization;cellular membrane organization;cell differentiation;multicellular organismal process;developmental process;membrane organization;biological regulation,mitochondrion;plasma membrane;cilium;membrane;macromolecular complex;cell projection;organelle;intracellular organelle;intracellular membrane-bounded organelle;protein complex;cell part,Calcium signaling pathway;Parkinson's disease;Huntington's disease,ENSMUSG00000069041,78.0093883377642,-1.79554404443561,0.479065918854709,7.89152650804074e-6,2.7948117242584e-4,Slc25a31
Sod3,O09164,O09164,Extracellular superoxide dismutase [Cu-Zn],27391.9,8,30,100,5,4.9101168677499585,4.905424249819356,5.66260148351008,5.936152220430174,5.602993579121533,5.70492862913622,4.740184165027252,4.544063796993427,5.127810959527296,5.063357554507493,5.075167862694327,5.129235372050162,4.8449403674537015,4.56105202441043,5.021580859830864,4.9703126253516245,5.486480425746977,5.729670526505969,5.723315452040526,5.757386957192969,5.616154056063963,6.116820807977833,5.979132957074493,5.685517907873795,5.924947841234148,5.9743415879906046,5.441796425694711,5.021781788819565,5.329340870169282,5.976799034468056,6.245249776456052,5.521278253804825,5.25277008432661,5.985891955611134,6.285011139050188,5.4796917128883456,0.00129815286698528,0.0215202795841723,0.7524846157601219,TRUE,6.0311589937022765,0.8369025270503303,0.897309372278828,0.04232714562613982,FALSE,0.21789660189817744,"catalytic activity;superoxide dismutase activity;binding;copper ion binding;antioxidant activity;oxidoreductase activity;oxidoreductase activity, acting on superoxide radicals as acceptor;ion binding;cation binding;metal ion binding;transition metal ion binding;binding, bridging",response to stress;response to oxidative stress;metabolic process;cellular process;response to chemical stimulus;cellular metabolic process;response to stimulus,extracellular space;cell part,,ENSMUSG00000072941,3512.99991273235,1.26357205127469,0.266976872600885,1.38279321942473e-7,9.7285393809662e-6,Sod3
