gene_symbol,uniprot_id,protein_groups,protein_description,mol_weight_da,n_precursors_exp,n_samples_detected,pct_samples_detected,median_precursors_used,mean_log2_D14,mean_log2_D21,mean_log2_M03,mean_log2_M06,mean_log2_M12,mean_log2_M18,D14.20747.Quantity.log2,D14.20748.Quantity.log2,D14.20749.Quantity.log2,D14.20750.Quantity.log2,D14.20751.Quantity.log2,D21.20752.Quantity.log2,D21.20753.Quantity.log2,D21.20754.Quantity.log2,D21.20755.Quantity.log2,D21.20756.Quantity.log2,M03.20757.Quantity.log2,M03.20758.Quantity.log2,M03.20759.Quantity.log2,M03.20760.Quantity.log2,M03.20761.Quantity.log2,M06.20762.Quantity.log2,M06.20763.Quantity.log2,M06.20764.Quantity.log2,M06.20765.Quantity.log2,M06.20766.Quantity.log2,M12.20768.Quantity.log2,M12.20769.Quantity.log2,M12.20770.Quantity.log2,M12.20771.Quantity.log2,M12.20772.Quantity.log2,M18.20775b.Quantity.log2,M18.20776-40ul.Quantity.log2,M18.20777.Quantity.log2,M18.20778.Quantity.log2,M18.20779.Quantity.log2,p.value.M03-D14,adj.p.value.M03-D14,log2.fold.change.M03-D14,is.significant.M03-D14,t.statistic.M03-D14,p.value.M18-M03,adj.p.value.M18-M03,log2.fold.change.M18-M03,is.significant.M18-M03,t.statistic.M18-M03,go_molecular_function,go_biological_process,go_cellular_component,kegg_pathway,rna_ensembl_id,rna_baseMean,rna_log2FC,rna_lfcSE,rna_pvalue,rna_padj,rna_gene_label
Sp100,E9QA05,E9QA05;O35892;Q8C405,Nuclear antigen Sp100,56101.94,11,23,76.7,5,5.001887993512339,4.368399775748496,6.087433438340943,6.313136113044218,6.711706507163791,6.961307959003305,5.001887993512339,,,,,3.985283278048884,,,,4.751516273448108,6.173876866552684,6.252478628026102,6.073430965658497,6.106278899789864,5.831101831677572,6.186325254055179,6.295002644423214,6.29981561050437,6.5019458833313495,6.282591172906978,6.026785979910026,6.774836112302883,7.07978147139339,7.006001732117397,6.671127240095258,6.908954561360244,6.73170621439259,6.917396392318825,7.347314933953076,6.901167692991791,0.00247415106273156,0.0160602311291817,2.565114654048843,TRUE,6.393422382009322,1.9357475091834767e-4,0.0131225674169066,0.8738745206623619,TRUE,7.008130455406546,nucleic acid binding;DNA binding;binding,,nucleus;cytoplasm;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part,,ENSMUSG00000026222,1480.73148232073,0.865789345091512,0.264166919887859,8.30152077933343e-5,0.00194391879861138,Sp100
Stat1,A0A087WSP5,A0A087WSP5;Q8C3V4,Signal transducer and activator of transcription,88032.49,56,30,100,28,7.4311839275214,7.8201004665039635,8.600640158760443,8.370544273784056,8.586043534817888,9.073739459239183,8.897118587458653,7.115322001342888,7.073124794995075,7.084284989257654,6.986069264552726,7.712161404688735,7.757126786524224,7.828771619899028,7.8778642163144035,7.924578305093428,8.82870887419862,8.284509679197354,8.657380822879466,8.565287243773165,8.667314173753612,8.157528277411682,8.434943766380256,8.543365588441883,8.588084160429005,8.128799576257457,8.033875809365298,8.505663899613008,8.740429291097255,8.361457916742435,9.288790757271451,8.993616175380872,9.00865173477479,8.990667250778689,9.317214269091147,9.058547866170423,0.03131885270444027,0.0895886019007887,1.1694562312390433,FALSE,3.094560900502463,0.00327604021700844,0.0477980660155047,0.4730993004787401,TRUE,4.337472969754533,regulatory region DNA binding;transcription regulatory region sequence-specific DNA binding;RNA polymerase II regulatory region sequence-specific DNA binding;RNA polymerase II core promoter proximal region sequence-specific DNA binding;RNA polymerase II core promoter sequence-specific DNA binding;sequence-specific DNA binding RNA polymerase II transcription factor activity;core promoter proximal region sequence-specific DNA binding;RNA polymerase II regulatory region DNA binding;core promoter sequence-specific DNA binding;core promoter binding;regulatory region nucleic acid binding;nucleic acid binding transcription factor activity;core promoter proximal region DNA binding;nucleic acid binding;DNA binding;sequence-specific DNA binding transcription factor activity;receptor binding;cytokine receptor binding;tumor necrosis factor receptor binding;binding;protein binding;ligand-dependent nuclear receptor binding;enzyme binding;tumor necrosis factor receptor superfamily binding;histone acetyltransferase binding;histone binding;identical protein binding;protein homodimerization activity;sequence-specific DNA binding;transcription regulatory region DNA binding;protein dimerization activity,immune system process;response to stress;signal transduction;response to biotic stimulus;cellular process;cell differentiation;developmental process;response to chemical stimulus;homeostatic process;interspecies interaction between organisms;anatomical structure development;response to stimulus;multi-organism process;biological regulation,nucleoplasm;transcription factor complex;nucleolus;cytosol;macromolecular complex;organelle;intracellular organelle;intracellular non-membrane-bounded organelle;protein complex;cell part,Chemokine signaling pathway;Osteoclast differentiation;Toll-like receptor signaling pathway;Jak-STAT signaling pathway;Leishmaniasis;Toxoplasmosis;ko05152;Hepatitis C;Measles;Pathways in cancer;Pancreatic cancer,ENSMUSG00000026104,4532.51461872215,0.673799671020627,0.316358872754622,0.00297481673251437,0.0308676585426045,Stat1
Stmn1,P54227,P54227,Stathmin,17274.45,26,30,100,14.5,11.35179512241332,11.64987588336412,10.20172690252921,10.282166062643682,9.814702847155786,8.825908178379832,11.575036910542728,11.2133047962939,11.60170891051187,11.171382219509734,11.197542775208367,11.749567799421111,11.593323412802016,11.58034127137257,11.573429113261406,11.752717819963491,10.402370782605676,10.071768558916586,10.14339660515682,10.160670538840906,10.23042802712606,10.243189240467046,10.253417313802132,10.245790885115204,10.260323190450729,10.408109683383303,9.984463050683704,10.357365680844794,10.138454618201838,9.70804329291464,8.885187593133956,8.852375869093576,9.744895721062386,9.037733441138949,8.06461926853464,8.429916592069608,3.2336077837110946e-5,0.00101600644565859,-1.15006821988411,TRUE,-10.268570399257854,0.00755082209055439,0.0731143133337567,-1.3758187241493776,FALSE,-4.7336078274725635,binding;protein binding;cytoskeletal protein binding;tubulin binding,cytokinesis;organelle organization;cytoskeleton organization;signal transduction;response to biotic stimulus;anatomical structure morphogenesis;cellular process;cellular component organization;cellular component disassembly;developmental process;cellular component morphogenesis;regulation of organelle organization;response to stimulus;protein depolymerization;multi-organism process;biological regulation,cytoplasm;cytosol;membrane;macromolecular complex;cell projection;neuron projection;protein complex;cell part,MAPK signaling pathway,ENSMUSG00000028832,5176.90581390582,-0.949588905744799,0.271540214734283,3.34715718322287e-5,9.3274509853612e-4,Stmn1
Stx7,O70439,O70439;Q8BH40,Syntaxin-7,29820.71,6,30,100,5,6.787959608295678,6.2622132339889545,8.064594886707198,8.424797637653224,8.89863971021188,9.342357969766066,7.426843652132746,6.597107103418547,6.511285162170388,6.4806474818943425,6.923914641862368,6.333371444591989,6.570260489189656,6.351848707767487,6.281645393423953,5.773940134971687,7.883125313038964,8.272450246719142,8.12954951630007,8.226058605961653,7.81179075151616,8.776063294144427,8.197468835729357,8.580220032087325,8.140557546367587,8.429678479937431,8.901945816427752,8.522834241075016,9.03643439985266,9.399237890009042,8.632746203694937,9.390522970446447,8.99134036154139,8.978953484722807,9.58313339543689,9.7678396366828,7.03532918239923e-4,0.00707153676935788,1.2766352784115202,TRUE,6.365673418416494,3.068167228727532e-4,0.0168749197580014,1.2777630830588684,TRUE,6.997172191477356,SNARE binding;SNAP receptor activity;binding;protein binding;ion channel inhibitor activity;channel regulator activity;channel inhibitor activity;chloride channel regulator activity;chloride channel inhibitor activity;syntaxin binding,transport;organelle organization;vacuolar transport;cellular process;protein transport;cellular component organization;cellular membrane organization;vesicle organization;vesicle-mediated transport;endosome transport;membrane docking;cellular component assembly;organelle fusion;localization;establishment of localization;organelle localization;cellular localization;membrane organization;membrane fusion;biological regulation;organelle assembly,lysosome;endosome;vacuole;plasma membrane;endomembrane system;membrane;cytoplasmic membrane-bounded vesicle;vesicle;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;protein complex;cell part,,ENSMUSG00000019998,2856.69091464117,0.312227843049512,0.123388571090373,0.00489408083371983,0.0445895668990885,Stx7
Tacc3,Q6NV52,Q6NV52;Q99LH8;Q9JJ11,"Transforming, acidic coiled-coil containing protein 3",70468.79,6,12,40,4.5,4.5691462288707205,4.513643871939591,2.456749242733072,,,,5.0307065332184475,4.475030426522256,4.607295881530059,3.96253571080876,4.77016259227408,5.007238789044694,4.3353862654411985,4.385434302391541,4.251370007749016,4.588789995071504,,,,2.969062723250663,1.9444357622154815,,,,,,,,,,,,,,,,7.552555076388428e-5,0.00167089673543919,-1.977573653459387,TRUE,-7.463686329388832,,,,FALSE,,,organelle organization;cytoskeleton organization;cellular process;cellular component organization,cytoplasm;microtubule organizing center;cell part,RNA transport,ENSMUSG00000037313,2046.91732108166,-1.32288664030918,0.285879872793699,2.1526201510151e-7,1.39555609707752e-5,Tacc3
Tdp1,B8JJC1,B8JJC1;Q8BJ37,Tyrosyl-DNA phosphodiesterase 1,68590.36,18,30,100,5,5.911204514199713,5.902594921030927,5.014153094944514,5.43987795574858,5.109888777249122,4.808921323387558,6.291805146955067,5.819887883616875,5.912903768428028,5.782745015748294,5.748680756250301,6.2613226506461,5.784010437609404,5.827906011304119,5.860623548057612,5.7791119575374,5.171065445253173,5.501728235353859,4.468206761647632,5.201477243771474,4.728287788696431,5.339009021691171,5.333309882177858,5.615540063781405,5.1600692932679495,5.751461517824516,5.188424949753138,5.561694887725575,5.078908811188384,4.8211429606962595,4.899272276882251,5.155108507227447,4.437487057314151,5.290900394686808,4.926752940232501,4.234357717476885,0.00487293153708173,0.0255634161541224,-0.8970514192551988,TRUE,-4.2928197456621735,0.4769033525396519,0.682461105867985,-0.2052317715569556,FALSE,-0.7465841575266818,"nucleic acid binding;DNA binding;double-stranded DNA binding;single-stranded DNA binding;catalytic activity;binding;phosphoric diester hydrolase activity;hydrolase activity;hydrolase activity, acting on ester bonds;3'-tyrosyl-DNA phosphodiesterase activity;phosphoric ester hydrolase activity;structure-specific DNA binding;tyrosyl-DNA phosphodiesterase activity",nucleobase-containing compound metabolic process;DNA metabolic process;DNA repair;nitrogen compound metabolic process;response to stress;response to DNA damage stimulus;metabolic process;cellular process;cellular nitrogen compound metabolic process;macromolecule metabolic process;cellular metabolic process;primary metabolic process;response to stimulus,nucleoplasm;cytoplasm;plasma membrane;membrane;cell part,,ENSMUSG00000021177,734.550000126898,-0.426126734037494,0.130944525201754,2.9396224391744e-4,0.0052414984817979,Tdp1
Tecpr1,Q80VP0,Q80VP0,Tectonin beta-propeller repeat-containing protein 1,130265.95,12,9,30,4,,,2.8544574165123766,,3.890882692992037,5.10238049672605,,,,,,,,,,,,,,2.2201086013944313,3.4888062316303214,,,,,,,,,3.5301744816697767,4.251590904314297,4.704054547340646,4.495991127822962,4.852809125165762,5.656932700244342,5.802114983056538,,,,FALSE,,4.006039649989799e-4,0.0191436157044594,2.04673216445407,TRUE,5.877823012853061,binding;phospholipid binding;lipid binding;phosphatidylinositol-3-phosphate binding;phosphatidylinositol binding,autophagy;response to stress;cell communication;metabolic process;catabolic process;response to external stimulus;cellular process;response to extracellular stimulus;response to starvation;cellular metabolic process;response to stimulus,nucleoplasm;membrane;vesicle;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part,,ENSMUSG00000066621,2536.84668332655,0.542788925060377,0.214965919490405,0.00173501711476251,0.0207950217826654,Tecpr1
Tex30,Q3TUU5,Q3TUU5,Testis-expressed protein 30,25263.45,10,30,100,5,5.9776906467898305,6.71571117102401,5.792972769866048,5.24154770276469,4.739992638843484,3.834600800258366,5.813989671102709,6.147603990822206,6.385737749223637,6.228917162107981,5.312204660692618,6.545718303507385,6.808025596757232,6.732914742887524,6.688066929368234,6.803830282599675,5.804276885877018,6.162914800590403,5.993424760837272,5.49977522233726,5.504472179688289,5.306975754121689,4.598880094465257,5.565948786394898,5.8091697203826715,4.926764158458935,4.551060579692602,5.432922742656941,4.535976561645322,4.964806277273144,4.21519703294941,4.45904970406691,4.831087427565413,3.210603127322553,3.1340213978800393,3.538242344456915,0.45130657675850616,0.587594967537346,-0.1847178769237825,FALSE,-0.7969233398707634,0.00283647577918618,0.0440977434470812,-1.9583719696076825,TRUE,-5.332682134896202,,,,,ENSMUSG00000026049,830.022647974987,-0.905371748345508,0.243042338096168,1.51668904731281e-5,4.8661215671351e-4,Tex30
Thop1,A0A0R4IZY0,A0A0R4IZY0,Thimet oligopeptidase,78026.92,74,30,100,45.5,10.374466529845487,10.324080606652386,10.239259838416146,10.323430398267245,10.062437317269556,9.808291231017142,10.424922569890136,10.29457223363232,10.552346036248371,10.312598963426591,10.287892846030015,10.392009196945171,10.155194688629008,10.270193079093296,10.311885483253509,10.491120585340946,10.271418287231972,10.225359704674409,10.175048923931854,10.29837558753542,10.226096688707075,10.231808437153822,10.270697115571178,10.420610739179756,10.309262618733582,10.384773080697885,10.097384057456509,10.132536912334714,10.08288513728332,10.097994000226535,9.901386479046703,9.696968693229344,9.817387038908882,10.041036449211232,9.719541838623844,9.766522135112409,0.05472041891260429,0.133457272715423,-0.13520669142934238,FALSE,-2.449995896467782,0.00126435001212665,0.0320466876124263,-0.430968607399004,TRUE,-6.599691999043678,"catalytic activity;endopeptidase activity;metalloendopeptidase activity;binding;peptidase activity;metallopeptidase activity;hydrolase activity;peptide binding;ion binding;cation binding;metal ion binding;peptidase activity, acting on L-amino acid peptides",proteolysis;peptide metabolic process;metabolic process;catabolic process;cellular process;protein metabolic process;macromolecule metabolic process;cellular metabolic process;primary metabolic process,,Renin-angiotensin system;African trypanosomiasis,ENSMUSG00000004929,1447.78500179436,-0.319008677063352,0.115051956508333,0.00226292556831068,0.0254137718262178,Thop1
Timm9,Q9WV98,Q9WV98,Mitochondrial import inner membrane translocase subunit Tim9,10343.87,7,30,100,5,6.597878454933143,6.579667977251878,6.599359071578907,6.626496801643921,6.921783077962408,7.044759318376299,6.994081562650931,6.942929485928683,6.3044928157115505,6.494881335653945,6.253007074720608,6.494477196879027,6.548649785118464,6.653200103159838,6.5228794871425055,6.679133313959559,6.79561650584223,6.58085636720819,6.3426850905025685,6.567077809289507,6.710559585052041,6.692557080862962,6.74793552139773,6.710439770994786,6.561860918083104,6.419690716881022,7.236843832628651,6.627828744358505,6.663906373911163,6.648456441750956,7.431879997162769,7.011724954017294,7.16461389121379,7.006755802257459,7.206242178624514,6.834459765768441,0.993517812799504,0.996216214599672,0.00148061664576371,FALSE,0.00847933872635698,0.00242840133932793,0.041408641349455703,0.44540024679739165,TRUE,4.395580395031991,transporter activity;binding;protein binding;protein transporter activity;substrate-specific transporter activity;membrane insertase activity;identical protein binding;protein homodimerization activity;ion binding;cation binding;metal ion binding;protein dimerization activity;chaperone binding,protein targeting;transport;organelle organization;mitochondrion organization;cellular process;protein transport;cellular component organization;cellular membrane organization;establishment of localization;membrane organization,mitochondrion;membrane;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;protein complex;cell part,,ENSMUSG00000021079,1012.2464953295799,-0.414331396518743,0.141247785283309,9.0532750710677e-4,0.012503242305456101,Timm9
Tle6,Q9WVB3,Q9WVB3,Transducin-like enhancer protein 6,65115.5,33,21,70,15,9.790130820397195,9.56367505389826,7.516611742742907,6.599986565381957,5.135963175585519,,9.722482159480473,9.415431414753796,9.875833983073772,9.820580511891052,10.116326032786883,9.484053481900713,9.4468046524696,9.670888739111332,9.788921308104973,9.427707087904675,7.1095756304954705,7.668676514400418,7.207478509021336,8.033757034568799,7.563571025228512,6.194443368190647,5.936147442539255,7.12900970571188,6.658447621146945,7.081884689321055,,5.135963175585519,,,,,,,,,8.93545776472664e-6,5.02683323964193e-4,-2.2735190776542877,TRUE,-11.27176032659533,8.184610380816257e-8,4.30873036292947e-4,-4.175786307362843,TRUE,-18.514832231219515,protein binding transcription factor activity;transcription factor binding transcription factor activity;transcription cofactor activity;transcription corepressor activity,organelle organization;cytoskeleton organization;cellular process;cellular component organization;multicellular organismal process;localization;establishment of localization;cell division;organelle localization;cellular localization;biological regulation,nucleus;transcription factor complex;cytoplasm;cytosol;cell cortex;macromolecular complex;organelle;intracellular organelle;intracellular membrane-bounded organelle;protein complex;cell part,,ENSMUSG00000034758,2606.8041608669,-1.22270433181319,0.342962000080172,2.02774812776657e-5,6.2379098777509e-4,Tle6
Tmt1a,Q8C6B0,Q8C6B0,Methyltransferase like 7A1,28095.89,7,21,70,2,3.9718033107015343,4.934318284188401,4.800985639165837,4.913866072601877,4.655582527773481,5.516539690279395,3.9718033107015343,,,,,4.774341588749945,4.5626255761627235,,5.465987687652535,,4.720864842905761,5.051521457084036,5.074668716892438,4.497493116949306,4.660380061997648,,,5.072032807642713,,4.755699337561042,2.9495407926599615,6.26865664229414,4.651398065435982,4.825465720763174,4.582851417714151,4.980085958922877,4.927888071979695,5.526586157366162,6.192163661184606,5.955974601943637,0.00540630224044572,0.0269721514647913,1.4433441683793378,TRUE,4.595397087889411,0.04503810793889021,0.185520163529668,0.7155540511135579,FALSE,2.578734185024691,"mRNA (N6-adenosine)-methyltransferase activity;catalytic activity;methyltransferase activity;RNA methyltransferase activity;mRNA methyltransferase activity;S-adenosylmethionine-dependent methyltransferase activity;transferase activity;transferase activity, transferring one-carbon groups","nucleobase-containing compound metabolic process;DNA metabolic process;DNA modification;one-carbon metabolic process;nitrogen compound metabolic process;metabolic process;RNA modification;anatomical structure morphogenesis;cellular process;RNA metabolic process;mRNA metabolic process;cell differentiation;developmental process;cellular nitrogen compound metabolic process;regulation of gene expression, epigenetic;macromolecule metabolic process;macromolecule modification;cellular metabolic process;primary metabolic process;small molecule metabolic process;biological regulation",endoplasmic reticulum;lipid particle;membrane;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part,,ENSMUSG00000054619,2308.73624532315,0.839920308920507,0.21493719091828,8.29565819832693e-6,2.9114040135938e-4,Tmt1a
Tpsb2,E9QJW9,E9QJW9;P21845,Tryptase beta 2,30884.43,10,23,76.7,3,6.620729238806527,5.027218496857681,3.6910215421290937,4.079128996406719,4.961676877666399,5.195508874247013,6.193114879540596,7.614273096513707,6.749377216584157,7.2024244357024605,5.344456565691715,6.176524717884986,4.566444076581556,4.5887866788793605,4.703647726360711,5.10068928458179,,,,,3.6910215421290937,3.691823479945723,,,4.459314040252115,4.086249469022317,4.749117132180029,4.8745485091772105,4.9584180157877595,5.2646238535205985,,3.697156354971027,4.956522745840337,5.022814792835803,6.234038974661532,6.067011502926363,3.1264574038316375e-4,0.00409214014836818,-3.135017665330012,TRUE,-6.456104121568244,0.01636076204093625,0.111298999648376,1.7097973007704974,FALSE,3.1937267698289817,"catalytic activity;endopeptidase activity;serine-type endopeptidase activity;peptidase activity;serine-type peptidase activity;hydrolase activity;serine hydrolase activity;peptidase activity, acting on L-amino acid peptides",proteolysis;metabolic process;protein metabolic process;macromolecule metabolic process;primary metabolic process,,,ENSMUSG00000033825,474.061836848313,4.49955758701798,0.674418408252862,1.11760835088037e-12,7.97007155316459e-10,Tpsb2
Txnl1,A0A498WGD8,A0A498WGD8;Q8CDN6,Thioredoxin-like 1,32715.03,35,30,100,24,12.065249972446441,12.332383981920005,11.709478030086988,11.737019566126824,11.509906445360961,11.16380529091704,12.32731511555099,11.98719400004903,12.20206387334546,11.861038995641463,11.948637877645265,12.218862954577082,12.290534707042667,12.395556753748671,12.282924530110057,12.474040964121542,11.743920464074424,11.689911192943482,11.785144516776272,11.62095015124558,11.70746382539519,11.721588312470924,11.834371996632711,11.76654821791556,11.705714850994624,11.6568744526203,11.802605304950498,11.511229052997512,11.472424976286463,11.488483992417525,11.274788900152805,11.053821338178045,11.495195560447325,11.452778019083263,10.905731838694576,10.91149969818199,0.01197266749539243,0.0464058706661963,-0.3557719423594534,TRUE,-3.929739849823308,0.01222905318640724,0.0944309669890784,-0.5456727391699463,FALSE,-4.120092023478116,"catalytic activity;disulfide oxidoreductase activity;oxidoreductase activity;oxidoreductase activity, acting on a sulfur group of donors",,cytosol;cell part,,ENSMUSG00000024583,5703.55349495868,-0.367473247258491,0.133486885097684,0.00189778138370871,0.022186506802538,Txnl1
Ube2c,A2A4Z1,A2A4Z1;Q9D1C1,Ubiquitin-conjugating enzyme E2C,18474.08,10,20,66.7,3.5,5.223771936536185,6.048261136708488,5.109970690403268,4.867335093864198,3.7387805473847133,,4.950601547942369,4.736260086442667,,5.53310595275725,5.675120159002453,5.839992607780612,5.4324477254887755,6.283920890852119,6.298248737376213,6.386695722044725,5.105380240972028,5.053407895238942,4.897957228139992,5.340728384177259,5.152379703488118,,5.10475438119019,4.506931006167234,5.223100815910978,4.63455417218839,,4.008358005267735,,3.4692030895016917,,,,,,,0.5253604359388779,0.650099166144929,0.34090412834021144,FALSE,0.6922678349608374,9.757832606028877e-7,5.68881640931483e-4,-2.862125310707979,TRUE,-19.09550839890375,nucleotide binding;catalytic activity;binding;ATP binding;transferase activity;purine nucleotide binding;adenyl nucleotide binding;ribonucleotide binding;purine ribonucleotide binding;adenyl ribonucleotide binding;purine ribonucleoside triphosphate binding,,,,ENSMUSG00000001403,1039.25753183759,-0.850336273107993,0.418563586231908,0.00235157122957447,0.0261102625766411,Ube2c
Uchl1,Q9R0P9,Q9R0P9,Ubiquitin carboxyl-terminal hydrolase isozyme L1,24838.26,46,30,100,26.5,13.648108904308902,13.160268947864978,12.09536030725673,11.726761811543797,11.98508932889701,10.15236415701778,13.978821723670524,13.605034426308032,13.907340340390244,13.353506944827863,13.395841086347849,13.387675144076452,13.169741847402868,12.929358923438446,13.028400842180517,13.286167982226605,11.95458638087531,12.174139523098995,12.31867602398019,11.90587365929662,12.123525949032532,11.844012265458373,11.863917230254684,11.74574222279758,11.480337961957163,11.699799377251187,12.17576059337923,11.80753642604322,11.872042623413517,12.238599497100328,11.831507504548757,11.201769915463457,11.38706071600361,10.078924116996678,9.145618595118906,8.948447441506245,2.7920257735731012e-5,9.42428356828361e-4,-1.5527485970521724,TRUE,-10.451439151570538,0.01751731977618048,0.114933990129365,-1.9429961502389492,FALSE,-3.8080891081068944,"G-protein-coupled receptor binding;catalytic activity;endopeptidase activity;cysteine-type endopeptidase activity;ubiquitin-specific protease activity;receptor binding;binding;protein binding;peptidase activity;cysteine-type peptidase activity;exopeptidase activity;omega peptidase activity;hydrolase activity;small conjugating protein-specific protease activity;enzyme binding;ubiquitin protein ligase binding;adrenergic receptor binding;alpha-2A adrenergic receptor binding;small conjugating protein binding;ubiquitin binding;peptidase activity, acting on L-amino acid peptides",protein modification process;proteolysis;transport;cellular component movement;cell communication;behavior;metabolic process;cell proliferation;catabolic process;anatomical structure morphogenesis;cellular process;cellular component organization;protein metabolic process;cytoskeleton-dependent intracellular transport;multicellular organismal process;developmental process;cellular component morphogenesis;response to chemical stimulus;macromolecule metabolic process;macromolecule modification;cellular metabolic process;primary metabolic process;cell development;anatomical structure development;neurological system process;response to stimulus;establishment of localization;proteolysis involved in cellular protein catabolic process;protein modification by small protein conjugation or removal,nucleoplasm;cytoplasm;cytosol;plasma membrane;membrane;cell projection;neuron projection;neuronal cell body;cell body;cell part,Parkinson's disease,ENSMUSG00000029223,3665.81179943632,-2.13994499930077,0.364260615309393,2.04678009020006e-10,5.09713219605535e-8,Uchl1
Uhrf1,Q8VDF2,Q8VDF2,E3 ubiquitin-protein ligase UHRF1,88303.65,72,23,76.7,25,10.050835133371084,10.020935455514202,8.019990055065168,7.625335308239045,6.776017576329177,,10.045414564013736,10.111659447359845,10.045626864488748,9.874123234981022,10.177351556012068,9.951947288734434,10.115568074316316,10.08079037092692,10.020853147523992,9.935518396069345,8.101643122400766,8.065477932184686,8.005391544076502,7.9341774869893085,7.993260189674578,7.523029459330185,7.636201982578576,7.814569167126553,7.55813970365863,7.594736228501276,7.0269225479955075,7.114577017564251,,6.186553163427772,,,,,,,1.5271180624960717e-8,2.87534913818715e-5,-2.030845078305916,TRUE,-34.8242568646219,5.441634164586834e-6,0.00158623635897706,-5.029964706629019,TRUE,-28.49408161871248,"nucleotide binding;regulatory region DNA binding;transcription regulatory region sequence-specific DNA binding;core promoter proximal region sequence-specific DNA binding;regulatory region nucleic acid binding;core promoter proximal region DNA binding;nucleic acid binding;DNA binding;catalytic activity;ubiquitin-protein ligase activity;binding;protein binding;zinc ion binding;methyl-CpG binding;ligase activity;ligase activity, forming carbon-nitrogen bonds;acid-amino acid ligase activity;small conjugating protein ligase activity;methylated histone residue binding;histone binding;identical protein binding;ion binding;cation binding;sequence-specific DNA binding;transcription regulatory region DNA binding;metal ion binding;transition metal ion binding",nucleobase-containing compound metabolic process;DNA metabolic process;DNA repair;chromatin organization;protein modification process;proteolysis;nitrogen compound metabolic process;response to stress;response to DNA damage stimulus;organelle organization;cell cycle;metabolic process;catabolic process;cellular process;cellular component organization;chromatin modification;protein metabolic process;cellular component assembly;cellular nitrogen compound metabolic process;macromolecule metabolic process;macromolecule modification;cellular metabolic process;primary metabolic process;response to stimulus;regulation of DNA metabolic process;chromosome organization;proteolysis involved in cellular protein catabolic process;biological regulation;protein modification by small protein conjugation or removal,nucleus;nucleoplasm;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part,,ENSMUSG00000001228,1691.12474122669,-1.39429788262955,0.301320502746265,2.07237380849794e-7,1.37169869026878e-5,Uhrf1
Ung,P97931,P97931,Uracil-DNA glycosylase,33925.78,5,15,50,3,5.112551756434088,5.179416488860533,3.4143839144029933,4.18082391690086,,,5.417654892279602,5.263762482620756,4.5889538512101895,4.8111039856052304,5.481283570454662,4.675520135907553,5.171625022498417,5.467820945673818,5.191696625892312,5.390419714330566,4.185592617091602,,,3.2154127243281634,2.8421464017892153,5.382050202052868,,2.9795976317488524,,,,,,,,,,,,,0.00278729634800869,0.0175903413757344,-2.1137094792739344,TRUE,-5.053294351699112,,,,FALSE,,"nucleic acid binding;DNA binding;damaged DNA binding;catalytic activity;uracil DNA N-glycosylase activity;binding;hydrolase activity;hydrolase activity, acting on glycosyl bonds;hydrolase activity, hydrolyzing N-glycosyl compounds;DNA N-glycosylase activity;ribonucleoprotein binding;ribosomal small subunit binding",cell activation;immune system process;nucleobase-containing compound metabolic process;DNA metabolic process;DNA repair;DNA recombination;nitrogen compound metabolic process;response to stress;response to DNA damage stimulus;metabolic process;cellular process;cellular nitrogen compound metabolic process;macromolecule metabolic process;cellular metabolic process;primary metabolic process;response to stimulus;biological regulation,nucleus;nucleoplasm;mitochondrion;organelle;intracellular organelle;intracellular membrane-bounded organelle;cell part,Base excision repair;Primary immunodeficiency,ENSMUSG00000029591,563.689359667937,-0.982210943906646,0.198470489677339,5.79510978727434e-8,4.7353894506535e-6,Ung
Vcan,E9PYH0,E9PYH0,Versican core protein,366894.15,42,30,100,14,8.610876728261397,8.403066797990117,7.318621183223241,7.0445786280313545,6.745778225087603,6.870048379641884,8.348235798903806,8.62627328854208,8.488629860848118,8.813766221769445,8.777478471243537,8.399038874671994,8.390285877109706,8.598953675806037,8.475273294342653,8.1517822680202,7.381850913198344,7.571612396473926,7.140401988789477,7.298971927494474,7.200268690159989,7.365959408231114,6.670568515462874,7.15209525600381,7.1063528707676,6.927917089691372,7.182949857561867,7.335002232957561,6.698192563465636,6.992913967419221,5.519832504033737,7.27080588450053,6.861685651213181,6.526186863372761,7.0281932435747105,6.663370255548234,4.332307925556411e-6,3.52383667402022e-4,-1.292255545038156,TRUE,-11.179251406772911,0.02367583028311294,0.13307811465799,-0.4485728035813574,FALSE,-2.955229809779478,pattern binding;binding;calcium ion binding;glycosaminoglycan binding;hyaluronic acid binding;carbohydrate binding;polysaccharide binding;ion binding;cation binding;metal ion binding,cell adhesion;cellular process;biological adhesion,extracellular region;extracellular matrix,Cell adhesion molecules (CAMs),ENSMUSG00000021614,9834.85123797758,-1.35850641268486,0.529246236988977,4.0957110792534e-4,0.00685954173923854,Vcan
